Date,Open,High,Low,Close,Volume,Adj Close
2001-07-19,4887.52,4930.39,4825.88,4930.39,000,4930.39
2001-07-18,4985.27,4985.27,4865.41,4867.50,000,4867.50
2001-07-17,4972.52,4994.72,4956.56,4978.54,000,4978.54
2001-07-16,5036.62,5036.62,4976.02,5022.76,000,5022.76
2001-07-13,5000.69,5028.53,4933.25,5025.24,000,5025.24
2001-07-12,4996.07,5010.00,4948.36,4961.43,000,4961.43
2001-07-11,4880.51,4958.32,4880.51,4914.68,000,4914.68
2001-07-10,5013.53,5067.41,4960.13,4973.40,000,4973.40
2001-07-09,5008.86,5039.96,4903.06,5027.37,000,5027.37
2001-07-06,5088.19,5088.19,4992.46,4999.36,000,4999.36
2001-07-05,5115.56,5148.73,5096.45,5123.83,000,5123.83
2001-07-04,5222.31,5222.31,5139.50,5175.13,000,5175.13
2001-07-03,5269.78,5273.18,5205.78,5205.78,000,5205.78
2001-07-02,5215.75,5299.90,5187.13,5296.51,000,5296.51
2001-06-29,5139.00,5225.33,5123.33,5225.33,000,5225.33
2001-06-28,5055.32,5135.10,4967.61,5133.56,000,5133.56
2001-06-27,5099.80,5110.73,5053.11,5057.72,000,5057.72
2001-06-26,5199.08,5204.45,5077.00,5090.73,000,5090.73
2001-06-25,5145.44,5230.55,5144.66,5213.46,000,5213.46
2001-06-22,5163.11,5213.18,5150.40,5183.67,000,5183.67
2001-06-21,5204.15,5211.67,5121.61,5134.97,000,5134.97
2001-06-20,5186.78,5186.78,5114.73,5170.49,000,5170.49
2001-06-19,5159.21,5248.34,5159.21,5199.41,000,5199.41
2001-06-18,5225.94,5244.68,5160.28,5160.28,000,5160.28
2001-06-15,5258.59,5282.56,5192.35,5243.84,000,5243.84
2001-06-14,5304.57,5322.49,5276.78,5297.07,000,5297.07
2001-06-13,5340.78,5369.18,5334.24,5353.63,000,5353.63
2001-06-12,5418.27,5430.89,5300.07,5311.94,000,5311.94
2001-06-11,5432.25,5478.58,5413.61,5418.47,000,5418.47
2001-06-08,5479.07,5537.90,5439.93,5439.93,000,5439.93
2001-06-07,5474.24,5500.99,5431.72,5453.39,000,5453.39
2001-06-06,5535.46,5546.60,5491.26,5496.49,000,5496.49
2001-06-05,5474.47,5517.96,5455.34,5516.27,000,5516.27
2001-06-01,5453.29,5471.41,5387.76,5432.71,000,5432.71
2001-05-31,5420.74,5472.76,5405.66,5454.19,000,5454.19
2001-05-30,5533.70,5539.46,5440.06,5444.27,000,5444.27
2001-05-29,5588.74,5631.39,5537.51,5542.27,000,5542.27
2001-05-28,5584.54,5644.41,5575.92,5606.32,000,5606.32
2001-05-25,5651.06,5661.34,5568.23,5581.94,000,5581.94
2001-05-24,5619.01,5680.26,5615.12,5656.47,000,5656.47
2001-05-23,5663.87,5688.64,5630.74,5630.74,000,5630.74
2001-05-22,5687.71,5728.52,5675.54,5693.47,000,5693.47
2001-05-21,5647.35,5660.69,5584.72,5652.04,000,5652.04
2001-05-18,5569.88,5658.26,5562.43,5638.24,000,5638.24
2001-05-17,5607.32,5632.54,5569.66,5592.65,000,5592.65
2001-05-16,5502.98,5523.64,5433.31,5522.69,000,5522.69
2001-05-15,5513.64,5545.33,5462.06,5544.13,000,5544.13
2001-05-14,5523.33,5533.97,5469.87,5487.72,000,5487.72
2001-05-11,5580.73,5607.58,5549.50,5567.25,000,5567.25
2001-05-10,5482.03,5624.51,5481.21,5606.46,000,5606.46
2001-05-09,5486.75,5497.09,5440.74,5492.08,000,5492.08
2001-05-08,5494.38,5558.52,5460.76,5516.93,000,5516.93
2001-05-07,5492.08,5527.04,5471.39,5498.52,000,5498.52
2001-05-04,5455.24,5502.71,5378.36,5455.55,000,5455.55
2001-05-03,5605.62,5614.21,5457.07,5457.07,000,5457.07
2001-05-02,5661.08,5670.02,5571.49,5572.91,000,5572.91
2001-04-30,5580.46,5653.14,5570.74,5640.03,000,5640.03
2001-04-27,5461.67,5607.12,5444.82,5575.97,000,5575.97
2001-04-26,5418.68,5491.53,5374.22,5481.73,000,5481.73
2001-04-25,5407.99,5425.12,5374.52,5407.84,000,5407.84
2001-04-24,5399.61,5488.33,5391.45,5424.43,000,5424.43
2001-04-23,5424.32,5432.84,5370.51,5396.85,000,5396.85
2001-04-20,5483.45,5530.62,5431.08,5449.34,000,5449.34
2001-04-19,5530.50,5531.81,5436.94,5480.05,000,5480.05
2001-04-18,5429.18,5533.80,5416.32,5505.08,000,5505.08
2001-04-17,5271.24,5362.11,5216.57,5340.98,000,5340.98
2001-04-12,5359.67,5402.72,5329.60,5372.71,000,5372.71
2001-04-11,5345.55,5403.87,5309.65,5361.53,000,5361.53
2001-04-10,5213.77,5335.72,5192.14,5331.23,000,5331.23
2001-04-09,5106.66,5217.28,5102.41,5183.22,000,5183.22
2001-04-06,5232.09,5232.95,5087.49,5139.71,000,5139.71
2001-04-05,5104.24,5196.72,5085.16,5158.56,000,5158.56
2001-04-04,4946.21,5086.21,4872.92,5071.82,000,5071.82
2001-04-03,5153.14,5153.14,4989.73,5004.00,000,5004.00
2001-04-02,5218.48,5218.48,5111.82,5210.48,000,5210.48
2001-03-30,5132.49,5233.68,5132.09,5180.45,000,5180.45
2001-03-29,5072.48,5163.12,5028.73,5157.92,000,5157.92
2001-03-28,5243.20,5243.20,5118.78,5150.43,000,5150.43
2001-03-27,5104.46,5235.60,5079.62,5235.60,000,5235.60
2001-03-26,5004.25,5127.14,4982.61,5124.80,000,5124.80
2001-03-23,4922.39,4968.52,4911.54,4951.13,000,4951.13
2001-03-22,4992.30,5001.08,4804.40,4824.82,000,4824.82
2001-03-21,5050.97,5062.68,4977.28,5023.76,000,5023.76
2001-03-20,5114.72,5145.88,5092.59,5138.40,000,5138.40
2001-03-19,5100.08,5170.88,5035.42,5048.60,000,5048.60
2001-03-16,5197.74,5197.74,5091.17,5104.77,000,5104.77
2001-03-15,5146.74,5180.22,5061.37,5177.66,000,5177.66
2001-03-14,5242.68,5242.68,4965.47,5115.50,000,5115.50
2001-03-13,5157.50,5224.17,5155.16,5186.87,000,5186.87
2001-03-12,5326.11,5326.11,5216.86,5242.40,000,5242.40
2001-03-09,5393.88,5423.41,5342.09,5368.89,000,5368.89
2001-03-08,5462.98,5507.26,5410.78,5438.66,000,5438.66
2001-03-07,5429.16,5489.78,5397.99,5483.68,000,5483.68
2001-03-06,5401.25,5468.66,5382.99,5457.28,000,5457.28
2001-03-05,5325.03,5373.00,5274.83,5368.83,000,5368.83
2001-03-02,5329.05,5365.79,5259.94,5291.92,000,5291.92
2001-03-01,5334.23,5348.35,5260.02,5341.34,000,5341.34
2001-02-28,5391.44,5443.73,5339.78,5367.48,000,5367.48
2001-02-27,5440.05,5451.09,5380.05,5437.76,000,5437.76
2001-02-26,5372.98,5429.79,5341.92,5415.10,000,5415.10
2001-02-23,5455.78,5466.49,5302.79,5322.84,000,5322.84
2001-02-22,5436.99,5509.88,5410.34,5452.48,000,5452.48
2001-02-21,5516.85,5538.79,5433.30,5474.37,000,5474.37
2001-02-20,5592.72,5640.42,5515.50,5548.74,000,5548.74
2001-02-19,5570.57,5610.31,5570.57,5584.75,000,5584.75
2001-02-16,5651.49,5662.19,5583.08,5595.13,000,5595.13
2001-02-15,5665.04,5709.27,5628.95,5704.53,000,5704.53
2001-02-14,5701.73,5703.89,5630.74,5644.23,000,5644.23
2001-02-13,5789.58,5791.24,5720.45,5739.03,000,5739.03
2001-02-12,5700.31,5777.88,5700.31,5759.48,000,5759.48
2001-02-09,5764.68,5772.79,5701.64,5712.36,000,5712.36
2001-02-08,5771.23,5816.13,5752.74,5773.46,000,5773.46
2001-02-07,5813.10,5813.10,5744.68,5752.14,000,5752.14
2001-02-06,5831.97,5859.35,5800.70,5852.35,000,5852.35
2001-02-05,5795.73,5838.96,5784.78,5823.49,000,5823.49
2001-02-02,5920.89,5933.88,5823.80,5826.37,000,5826.37
2001-02-01,5936.31,5970.30,5870.51,5899.72,000,5899.72
2001-01-31,5933.26,5999.18,5914.27,5998.49,000,5998.49
2001-01-30,5896.26,5948.06,5860.22,5917.15,000,5917.15
2001-01-29,5930.20,5935.48,5873.77,5887.90,000,5887.90
2001-01-26,5828.22,5935.20,5828.22,5925.62,000,5925.62
2001-01-25,5860.54,5959.81,5850.94,5934.68,000,5934.68
2001-01-24,5898.39,5925.13,5862.73,5900.32,000,5900.32
2001-01-23,5816.53,5850.83,5803.80,5839.73,000,5839.73
2001-01-22,5844.97,5901.25,5805.62,5882.76,000,5882.76
2001-01-19,5915.97,5962.80,5840.01,5845.73,000,5845.73
2001-01-18,5868.14,5919.38,5837.51,5860.16,000,5860.16
2001-01-17,5806.91,5908.04,5806.91,5884.09,000,5884.09
2001-01-16,5820.39,5838.41,5749.07,5761.67,000,5761.67
2001-01-15,5811.33,5853.88,5795.88,5833.38,000,5833.38
2001-01-12,5738.67,5841.82,5738.50,5834.34,000,5834.34
2001-01-11,5663.03,5702.93,5631.89,5702.78,000,5702.78
2001-01-10,5672.04,5686.24,5603.92,5653.35,000,5653.35
2001-01-09,5778.78,5792.56,5627.86,5663.19,000,5663.19
2001-01-08,5715.80,5757.50,5695.19,5732.80,000,5732.80
2001-01-05,5799.18,5862.04,5733.48,5758.02,000,5758.02
2001-01-04,5890.33,5890.33,5764.88,5815.99,000,5815.99
2001-01-03,5767.65,5767.65,5631.32,5684.05,000,5684.05
2001-01-02,5956.15,5956.15,5774.64,5798.90,000,5798.90
2000-12-29,5931.68,5981.40,5895.37,5926.42,000,5926.42
2000-12-28,5880.91,5924.93,5877.90,5920.60,000,5920.60
2000-12-27,5769.24,5874.09,5769.24,5857.15,000,5857.15
2000-12-22,5772.68,5805.21,5735.43,5783.73,000,5783.73
2000-12-21,5705.00,5810.27,5673.87,5758.92,000,5758.92
2000-12-20,5867.61,5902.08,5748.87,5766.30,000,5766.30
2000-12-19,5848.79,5972.42,5848.79,5958.86,000,5958.86
2000-12-18,5832.70,5937.87,5832.70,5887.49,000,5887.49
2000-12-15,5854.68,5884.60,5818.57,5839.54,000,5839.54
2000-12-14,5919.13,5938.80,5845.90,5905.65,000,5905.65
2000-12-13,6096.61,6126.41,5942.48,5962.29,000,5962.29
2000-12-12,6071.75,6103.76,6026.72,6047.66,000,6047.66
2000-12-11,6005.62,6090.09,6005.62,6077.88,000,6077.88
2000-12-08,6003.14,6102.58,5937.13,5939.32,000,5939.32
2000-12-07,5917.32,6020.70,5900.86,5984.69,000,5984.69
2000-12-06,6084.53,6108.54,5967.22,5985.24,000,5985.24
2000-12-05,5836.83,5994.89,5836.83,5994.89,000,5994.89
2000-12-04,5933.31,5933.31,5763.18,5791.51,000,5791.51
2000-12-01,5942.36,6023.11,5915.33,5928.50,000,5928.50
2000-11-30,5992.64,6015.86,5893.54,5928.08,000,5928.08
2000-11-29,6013.38,6091.58,5978.96,6060.65,000,6060.65
2000-11-28,6145.19,6172.77,6055.04,6069.22,000,6069.22
2000-11-27,6198.67,6254.17,6167.45,6171.33,000,6171.33
2000-11-24,6047.53,6162.88,5989.13,6145.65,000,6145.65
2000-11-23,5949.76,6055.21,5933.08,6053.04,000,6053.04
2000-11-22,6043.14,6049.60,5937.37,5944.70,000,5944.70
2000-11-21,6021.29,6116.82,6013.29,6081.02,000,6081.02
2000-11-20,6178.57,6195.41,6005.90,6021.79,000,6021.79
2000-11-17,6221.79,6272.90,6161.92,6161.92,000,6161.92
2000-11-16,6290.37,6290.68,6220.62,6283.06,000,6283.06
2000-11-15,6223.00,6312.78,6197.05,6301.78,000,6301.78
2000-11-14,6081.96,6240.33,6072.53,6225.98,000,6225.98
2000-11-13,6104.99,6132.64,5996.72,6037.73,000,6037.73
2000-11-10,6261.70,6305.67,6137.59,6147.49,000,6147.49
2000-11-09,6292.27,6330.60,6236.82,6271.15,000,6271.15
2000-11-08,6423.60,6452.97,6332.40,6336.03,000,6336.03
2000-11-07,6393.62,6395.49,6329.91,6386.07,000,6386.07
2000-11-06,6459.50,6459.50,6348.56,6352.24,000,6352.24
2000-11-03,6428.22,6444.98,6371.76,6398.92,000,6398.92
2000-11-02,6419.47,6441.29,6383.07,6400.31,000,6400.31
2000-11-01,6434.90,6434.90,6346.75,6409.05,000,6409.05
2000-10-31,6347.05,6400.13,6320.76,6397.66,000,6397.66
2000-10-30,6232.00,6296.84,6230.91,6296.84,000,6296.84
2000-10-27,6274.79,6319.74,6225.91,6268.93,000,6268.93
2000-10-26,6199.94,6297.19,6186.32,6208.42,000,6208.42
2000-10-25,6246.14,6301.26,6188.39,6277.90,000,6277.90
2000-10-24,6194.06,6323.74,6150.85,6323.74,000,6323.74
2000-10-23,6123.19,6203.51,6120.09,6182.34,000,6182.34
2000-10-20,6108.59,6183.46,6051.51,6149.44,000,6149.44
2000-10-19,6012.56,6071.22,5964.77,6066.48,000,6066.48
2000-10-18,5998.36,6012.43,5833.63,5937.35,000,5937.35
2000-10-17,6097.19,6151.65,6067.15,6067.15,000,6067.15
2000-10-16,6158.34,6158.34,6044.04,6088.04,000,6088.04
2000-10-13,5862.51,6064.21,5828.14,6064.21,000,6064.21
2000-10-12,6025.01,6076.66,5848.42,5990.70,000,5990.70
2000-10-11,6062.57,6096.22,5947.64,5956.12,000,5956.12
2000-10-10,6166.71,6184.69,6114.75,6143.30,000,6143.30
2000-10-09,6220.08,6227.63,6082.79,6110.06,000,6110.06
2000-10-06,6323.28,6356.39,6229.25,6258.41,000,6258.41
2000-10-05,6317.89,6369.83,6304.81,6335.12,000,6335.12
2000-10-04,6366.56,6389.21,6284.61,6296.13,000,6296.13
2000-10-03,6315.39,6434.50,6304.70,6400.43,000,6400.43
2000-10-02,6150.49,6384.24,6150.49,6349.24,000,6349.24
2000-09-29,6290.51,6367.25,6249.29,6266.63,000,6266.63
2000-09-28,6358.62,6371.24,6253.87,6311.03,000,6311.03
2000-09-27,6258.91,6372.14,6233.98,6319.79,000,6319.79
2000-09-26,6296.92,6349.12,6276.93,6294.06,000,6294.06
2000-09-25,6344.18,6346.61,6276.27,6336.28,000,6336.28
2000-09-22,6110.61,6259.56,6085.40,6258.58,000,6258.58
2000-09-21,6414.32,6447.40,6215.89,6254.77,000,6254.77
2000-09-20,6570.31,6570.31,6396.18,6405.43,000,6405.43
2000-09-19,6482.76,6535.39,6468.34,6529.95,000,6529.95
2000-09-18,6562.14,6584.17,6470.91,6522.38,000,6522.38
2000-09-15,6620.50,6632.58,6570.49,6614.65,000,6614.65
2000-09-14,6605.73,6683.44,6591.04,6637.91,000,6637.91
2000-09-13,6696.54,6728.69,6564.60,6568.89,000,6568.89
2000-09-12,6638.84,6714.12,6621.02,6697.80,000,6697.80
2000-09-11,6722.93,6735.58,6650.73,6675.01,000,6675.01
2000-09-08,6814.04,6845.48,6693.04,6703.36,000,6703.36
2000-09-07,6780.72,6848.25,6769.28,6834.46,000,6834.46
2000-09-06,6836.28,6873.36,6795.03,6796.79,000,6796.79
2000-09-05,6929.05,6929.05,6838.70,6856.76,000,6856.76
2000-09-04,6823.17,6944.77,6822.71,6922.33,000,6922.33
2000-09-01,6648.64,6843.86,6648.64,6813.66,000,6813.66
2000-08-31,6636.24,6668.63,6562.43,6625.42,000,6625.42
2000-08-30,6627.28,6698.04,6588.38,6634.62,000,6634.62
2000-08-29,6608.88,6642.87,6561.70,6633.99,000,6633.99
2000-08-28,6598.82,6639.46,6570.66,6615.02,000,6615.02
2000-08-25,6485.05,6602.29,6485.05,6595.11,000,6595.11
2000-08-24,6513.38,6523.15,6454.53,6461.93,000,6461.93
2000-08-23,6539.51,6552.56,6449.65,6501.70,000,6501.70
2000-08-22,6599.09,6605.39,6513.71,6513.71,000,6513.71
2000-08-21,6559.52,6615.34,6529.58,6571.63,000,6571.63
2000-08-18,6640.46,6649.67,6587.90,6594.35,000,6594.35
2000-08-17,6712.29,6712.30,6601.13,6635.34,000,6635.34
2000-08-16,6666.90,6710.59,6646.41,6684.08,000,6684.08
2000-08-15,6645.67,6676.66,6604.68,6636.61,000,6636.61
2000-08-14,6613.37,6625.69,6554.79,6609.36,000,6609.36
2000-08-11,6570.42,6580.76,6513.77,6553.00,000,6553.00
2000-08-10,6565.32,6611.14,6539.97,6562.54,000,6562.54
2000-08-09,6555.03,6619.24,6553.73,6570.18,000,6570.18
2000-08-08,6519.04,6573.28,6492.01,6532.44,000,6532.44
2000-08-07,6462.22,6536.95,6447.95,6519.04,000,6519.04
2000-08-04,6424.10,6479.03,6391.46,6461.35,000,6461.35
2000-08-03,6465.01,6486.60,6354.93,6354.93,000,6354.93
2000-08-02,6539.40,6573.22,6473.76,6529.91,000,6529.91
2000-08-01,6524.67,6569.22,6508.13,6532.29,000,6532.29
2000-07-31,6412.52,6542.49,6374.52,6542.49,000,6542.49
2000-07-28,6507.65,6535.69,6396.13,6415.72,000,6415.72
2000-07-27,6512.53,6582.48,6464.94,6511.53,000,6511.53
2000-07-26,6539.74,6539.74,6466.55,6493.00,000,6493.00
2000-07-25,6576.61,6576.61,6458.73,6463.91,000,6463.91
2000-07-24,6474.32,6539.98,6444.30,6502.57,000,6502.57
2000-07-21,6544.71,6577.78,6450.80,6464.12,000,6464.12
2000-07-20,6498.77,6567.03,6484.29,6563.77,000,6563.77
2000-07-19,6542.80,6558.08,6485.78,6495.11,000,6495.11
2000-07-18,6625.02,6625.02,6514.54,6514.54,000,6514.54
2000-07-17,6605.32,6631.48,6582.68,6619.25,000,6619.25
2000-07-13,6547.22,6588.11,6491.54,6570.36,000,6570.36
2000-07-12,6506.12,6556.41,6489.81,6536.51,000,6536.51
2000-07-11,6518.22,6518.22,6422.72,6490.35,000,6490.35
2000-07-10,6471.90,6587.85,6471.90,6487.42,000,6487.42
2000-07-07,6471.98,6568.15,6445.71,6565.97,000,6565.97
2000-07-06,6434.21,6465.77,6393.12,6453.97,000,6453.97
2000-07-05,6502.98,6572.66,6430.59,6462.70,000,6462.70
2000-07-04,6501.42,6504.15,6459.29,6494.77,000,6494.77
2000-07-03,6462.03,6508.47,6413.63,6508.47,000,6508.47
2000-06-30,6430.26,6496.50,6391.64,6446.54,000,6446.54
2000-06-29,6618.08,6631.02,6400.82,6400.82,000,6400.82
2000-06-28,6551.34,6613.04,6510.18,6607.96,000,6607.96
2000-06-27,6630.58,6634.61,6515.73,6568.09,000,6568.09
2000-06-26,6548.67,6611.33,6524.98,6586.26,000,6586.26
2000-06-23,6438.95,6549.12,6417.89,6545.35,000,6545.35
2000-06-22,6513.62,6549.20,6457.93,6474.88,000,6474.88
2000-06-21,6537.41,6573.49,6460.86,6490.76,000,6490.76
2000-06-20,6569.52,6591.63,6535.68,6554.92,000,6554.92
2000-06-19,6436.47,6522.01,6436.20,6505.16,000,6505.16
2000-06-16,6644.17,6644.17,6456.26,6456.26,000,6456.26
2000-06-15,6597.73,6622.23,6506.11,6512.98,000,6512.98
2000-06-14,6570.95,6629.89,6499.51,6608.10,000,6608.10
2000-06-13,6510.82,6596.67,6466.04,6532.84,000,6532.84
2000-06-09,6523.46,6589.85,6505.58,6549.05,000,6549.05
2000-06-08,6533.67,6602.95,6462.40,6523.66,000,6523.66
2000-06-07,6551.57,6561.61,6456.56,6498.50,000,6498.50
2000-06-06,6612.57,6697.31,6571.58,6589.77,000,6589.77
2000-06-05,6678.77,6684.08,6595.08,6656.26,000,6656.26
2000-06-02,6565.35,6780.66,6556.15,6673.52,000,6673.52
2000-06-01,6428.46,6603.24,6427.35,6599.71,000,6599.71
2000-05-31,6380.21,6443.68,6337.31,6426.26,000,6426.26
2000-05-30,6247.22,6335.69,6200.74,6325.49,000,6325.49
2000-05-29,6185.99,6237.02,6181.83,6205.13,000,6205.13
2000-05-26,6052.23,6166.45,6017.79,6129.15,000,6129.15
2000-05-25,6136.32,6179.53,6109.11,6129.66,000,6129.66
2000-05-24,6003.90,6082.63,6003.90,6027.10,000,6027.10
2000-05-23,6153.96,6206.44,6084.20,6148.56,000,6148.56
2000-05-22,6184.04,6249.18,6029.81,6094.17,000,6094.17
2000-05-19,6425.27,6428.22,6186.76,6196.05,000,6196.05
2000-05-18,6423.10,6496.00,6418.22,6451.97,000,6451.97
2000-05-17,6534.54,6539.40,6432.94,6453.05,000,6453.05
2000-05-16,6461.05,6571.65,6454.26,6557.39,000,6557.39
2000-05-15,6421.79,6465.78,6392.27,6392.27,000,6392.27
2000-05-12,6418.91,6482.03,6375.27,6449.27,000,6449.27
2000-05-11,6204.10,6389.00,6162.25,6380.13,000,6380.13
2000-05-10,6363.39,6434.08,6255.52,6263.34,000,6263.34
2000-05-09,6467.75,6507.25,6352.92,6369.61,000,6369.61
2000-05-08,6563.83,6591.44,6475.92,6514.42,000,6514.42
2000-05-05,6507.90,6575.17,6429.98,6545.76,000,6545.76
2000-05-04,6520.30,6520.30,6399.99,6491.74,000,6491.74
2000-05-03,6492.06,6543.72,6419.56,6435.65,000,6435.65
2000-05-02,6489.04,6565.56,6478.47,6562.41,000,6562.41
2000-04-28,6378.15,6456.62,6306.13,6419.72,000,6419.72
2000-04-27,6403.19,6403.19,6184.71,6247.86,000,6247.86
2000-04-26,6393.77,6461.52,6380.82,6390.87,000,6390.87
2000-04-25,6219.41,6325.04,6162.09,6320.29,000,6320.29
2000-04-20,6172.78,6258.77,6163.42,6234.51,000,6234.51
2000-04-19,6212.93,6237.97,6120.08,6166.46,000,6166.46
2000-04-18,6163.91,6175.66,5986.14,6147.44,000,6147.44
2000-04-17,5772.87,6083.23,5752.44,6060.54,000,6060.54
2000-04-14,6225.59,6254.45,6050.19,6065.71,000,6065.71
2000-04-13,6109.87,6286.97,6072.89,6264.34,000,6264.34
2000-04-12,6303.50,6325.77,6190.96,6238.70,000,6238.70
2000-04-11,6253.59,6316.80,6201.51,6261.42,000,6261.42
2000-04-10,6393.70,6429.51,6350.78,6364.90,000,6364.90
2000-04-07,6342.20,6347.75,6207.76,6308.04,000,6308.04
2000-04-06,6148.74,6243.42,6093.30,6224.02,000,6224.02
2000-04-05,6189.70,6216.13,5913.71,6036.94,000,6036.94
2000-04-04,6138.00,6250.09,6138.00,6221.94,000,6221.94
2000-04-03,6382.28,6382.28,6083.08,6130.27,000,6130.27
2000-03-31,6241.75,6359.51,6166.82,6286.05,000,6286.05
2000-03-30,6454.36,6454.90,6289.98,6313.82,000,6313.82
2000-03-29,6496.45,6567.95,6486.55,6505.48,000,6505.48
2000-03-28,6427.68,6584.37,6424.46,6524.30,000,6524.30
2000-03-27,6409.58,6459.63,6369.01,6450.85,000,6450.85
2000-03-24,6344.79,6367.57,6283.39,6364.26,000,6364.26
2000-03-23,6313.05,6337.32,6176.62,6268.31,000,6268.31
2000-03-22,6401.45,6460.81,6270.44,6279.29,000,6279.29
2000-03-21,6320.12,6334.62,6253.72,6320.87,000,6320.87
2000-03-20,6328.04,6417.63,6319.48,6352.51,000,6352.51
2000-03-17,6439.83,6447.17,6281.77,6304.28,000,6304.28
2000-03-16,6217.62,6335.90,6216.97,6258.53,000,6258.53
2000-03-15,6242.79,6249.66,6144.07,6188.94,000,6188.94
2000-03-14,6331.22,6376.81,6271.59,6350.35,000,6350.35
2000-03-13,6477.47,6483.81,6254.38,6336.93,000,6336.93
2000-03-10,6543.19,6561.34,6465.05,6510.28,000,6510.28
2000-03-09,6429.34,6447.73,6359.41,6423.43,000,6423.43
2000-03-08,6366.83,6439.06,6333.46,6344.97,000,6344.97
2000-03-07,6507.26,6589.18,6437.04,6441.85,000,6441.85
2000-03-06,6554.95,6590.35,6529.37,6545.98,000,6545.98
2000-03-03,6448.34,6555.87,6432.74,6514.11,000,6514.11
2000-03-02,6319.23,6479.43,6276.34,6477.55,000,6477.55
2000-03-01,6272.13,6283.60,6184.51,6256.32,000,6256.32
2000-02-29,6167.04,6264.25,6146.85,6190.96,000,6190.96
2000-02-28,6181.05,6229.60,6031.69,6102.73,000,6102.73
2000-02-25,6171.57,6202.53,6122.71,6188.64,000,6188.64
2000-02-24,6106.32,6177.59,6069.51,6078.78,000,6078.78
2000-02-23,6038.86,6064.21,5992.02,6031.25,000,6031.25
2000-02-22,5986.85,6066.11,5920.61,5963.31,000,5963.31
2000-02-21,5979.13,5994.04,5928.04,5967.28,000,5967.28
2000-02-18,6166.12,6184.00,6044.22,6062.72,000,6062.72
2000-02-17,6040.00,6222.87,6027.22,6154.96,000,6154.96
2000-02-16,6160.42,6178.07,5997.77,6046.27,000,6046.27
2000-02-15,6286.01,6330.01,6076.86,6092.63,000,6092.63
2000-02-14,6241.91,6270.60,6191.76,6268.32,000,6268.32
2000-02-11,6263.44,6324.06,6148.47,6287.01,000,6287.01
2000-02-10,6212.56,6250.72,6168.66,6207.52,000,6207.52
2000-02-09,6390.79,6396.97,6240.07,6271.60,000,6271.60
2000-02-08,6252.31,6396.39,6232.95,6297.66,000,6297.66
2000-02-07,6276.47,6336.68,6203.58,6203.58,000,6203.58
2000-02-04,6197.40,6312.42,6192.86,6275.72,000,6275.72
2000-02-03,6025.84,6149.67,5979.06,6149.67,000,6149.67
2000-02-02,5814.26,5956.14,5811.36,5946.86,000,5946.86
2000-02-01,5700.87,5798.47,5700.87,5773.42,000,5773.42
2000-01-31,5677.79,5707.88,5625.72,5659.81,000,5659.81
2000-01-28,5743.20,5813.28,5696.09,5731.05,000,5731.05
2000-01-27,5671.64,5727.53,5625.23,5688.35,000,5688.35
2000-01-26,5636.61,5687.43,5618.96,5646.32,000,5646.32
2000-01-25,5601.18,5654.52,5590.17,5597.50,000,5597.50
2000-01-24,5687.36,5777.68,5680.60,5690.86,000,5690.86
2000-01-21,5656.10,5738.16,5630.63,5681.32,000,5681.32
2000-01-20,5713.04,5727.82,5660.25,5709.74,000,5709.74
2000-01-19,5664.92,5668.06,5590.19,5649.46,000,5649.46
2000-01-18,5859.44,5859.44,5670.27,5672.95,000,5672.95
2000-01-17,5834.75,5857.36,5740.19,5842.78,000,5842.78
2000-01-14,5669.14,5804.16,5664.71,5787.44,000,5787.44
2000-01-13,5586.25,5682.27,5579.49,5633.24,000,5633.24
2000-01-12,5541.23,5628.73,5536.50,5582.50,000,5582.50
2000-01-11,5726.51,5726.51,5571.99,5613.90,000,5613.90
2000-01-10,5625.82,5717.44,5616.98,5646.12,000,5646.12
2000-01-07,5423.88,5561.69,5423.88,5539.61,000,5539.61
2000-01-06,5485.93,5530.26,5388.85,5450.11,000,5450.11
2000-01-05,5521.83,5589.50,5461.59,5479.70,000,5479.70
2000-01-04,5922.23,5925.07,5657.20,5672.02,000,5672.02
2000-01-03,6024.38,6102.12,5901.77,5917.37,000,5917.37
1999-12-30,5882.63,5979.54,5858.29,5958.32,000,5958.32
1999-12-29,5856.10,5879.82,5814.80,5837.75,000,5837.75
1999-12-28,5901.41,5901.41,5801.18,5827.08,000,5827.08
1999-12-27,5886.75,5922.19,5826.63,5834.47,000,5834.47
1999-12-24,5778.98,5867.87,5774.51,5852.50,000,5852.50
1999-12-23,5629.09,5770.47,5629.09,5731.35,000,5731.35
1999-12-22,5509.31,5657.37,5509.31,5621.29,000,5621.29
1999-12-21,5499.76,5535.87,5483.65,5529.24,000,5529.24
1999-12-20,5496.71,5547.48,5475.64,5521.11,000,5521.11
1999-12-17,5546.95,5597.62,5502.40,5502.40,000,5502.40
1999-12-16,5545.85,5583.69,5522.96,5540.16,000,5540.16
1999-12-15,5533.36,5587.89,5494.27,5530.13,000,5530.13
1999-12-14,5524.91,5587.67,5499.68,5564.47,000,5564.47
1999-12-13,5484.56,5538.52,5468.93,5535.76,000,5535.76
1999-12-10,5478.15,5553.44,5467.03,5481.10,000,5481.10
1999-12-09,5476.00,5558.05,5461.23,5548.62,000,5548.62
1999-12-08,5501.49,5520.78,5472.32,5487.12,000,5487.12
1999-12-07,5507.73,5559.17,5499.73,5534.51,000,5534.51
1999-12-06,5462.49,5513.38,5445.22,5509.97,000,5509.97
